"county","observation_count","locality_type","latitude","longitude","observation_date","time_observations_started","protocol_type","duration_minutes","effort_distance_km","number_observers","year","month","day","season","time_of_day"
"New York",1,"H",40.7779667,-73.9697165,2023-10-31,"10:15:00","Stationary",45,NA,1,2023,10,31,"Fall","Morning"
"Richmond",1,"H",40.5303351,-74.1774023,2023-10-31,"14:03:00","Traveling",80,2.411,1,2023,10,31,"Fall","Afternoon"
"New York",1,"H",40.7424206,-73.9879739,2023-11-01,"09:28:00","Traveling",35,0.508,1,2023,11,1,"Fall","Morning"
"Kings",2,"H",40.6523083,-73.9904281,2023-11-01,"09:06:00","Traveling",97,3.029,1,2023,11,1,"Fall","Morning"
"Queens",4,"H",40.7429824,-73.9433598,2023-11-01,"10:15:00","Traveling",12,0.29,1,2023,11,1,"Fall","Morning"
"Kings",2,"H",40.6602841,-73.9689534,2023-11-01,"09:57:00","Traveling",253,7.242,1,2023,11,1,"Fall","Morning"
"Kings",8,"H",40.6523083,-73.9904281,2023-11-01,"10:04:00","Traveling",260,8.169,1,2023,11,1,"Fall","Morning"
"New York",1,"H",40.7715482,-73.9724819,2023-11-01,"12:23:00","Traveling",131,4.525,1,2023,11,1,"Fall","Afternoon"
"Kings",8,"H",40.6523083,-73.9904281,2023-11-01,"11:13:00","Traveling",231,8.119,1,2023,11,1,"Fall","Morning"
"New York",2,"H",40.7887808,-73.9219681,2023-11-01,"08:05:00","Traveling",267,8.722,1,2023,11,1,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-01,"11:35:00","Traveling",115,3.219,1,2023,11,1,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-01,"14:15:00","Traveling",140,5.068,1,2023,11,1,"Fall","Afternoon"
"New York",4,"H",40.7887808,-73.9219681,2023-11-02,"07:18:00","Traveling",181,3.219,1,2023,11,2,"Fall","Morning"
"Kings",2,"H",40.6523083,-73.9904281,2023-11-02,"09:50:00","Traveling",80,3.219,1,2023,11,2,"Fall","Morning"
"Kings",1,"H",40.6403687,-74.0322153,2023-11-02,"11:22:00","Traveling",227,0.908,1,2023,11,2,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-02,"09:48:00","Traveling",149,6.933,1,2023,11,2,"Fall","Morning"
"Kings",3,"H",40.6523083,-73.9904281,2023-11-02,"13:18:00","Traveling",240,8.012,1,2023,11,2,"Fall","Afternoon"
"Monroe",1,"H",43.0031211,-77.6770833,2023-10-13,"06:36:00","Stationary",21,NA,1,2023,10,13,"Fall","Morning"
"Columbia",1,"P",42.1613675,-73.7492466,2023-11-02,"16:47:00","Stationary",12,NA,1,2023,11,2,"Fall","Afternoon"
"New York",1,"H",40.7238322,-74.0116863,2023-11-03,"11:05:00","Traveling",50,1.609,1,2023,11,3,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-03,"12:17:00","Traveling",180,4.828,1,2023,11,3,"Fall","Afternoon"
"Kings",2,"H",40.6523083,-73.9904281,2023-11-03,"13:28:00","Traveling",220,7.968,1,2023,11,3,"Fall","Afternoon"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-03,"11:00:00","Traveling",120,2.414,1,2023,11,3,"Fall","Morning"
"Broome",1,"P",42.1834877,-76.0170312,2023-11-04,"07:00:00","Stationary",180,NA,1,2023,11,4,"Fall","Morning"
"Dutchess",1,"H",41.6054676,-73.5995852,2023-11-04,"07:40:00","Traveling",197,3.5,1,2023,11,4,"Fall","Morning"
"Rockland",1,"P",41.1498882,-74.1005837,2023-11-04,"06:40:00","Stationary",1,NA,1,2023,11,4,"Fall","Morning"
"Kings",1,"H",40.5696241,-73.9833203,2019-01-04,"11:00:00","Stationary",60,NA,2,2019,1,4,"Winter","Morning"
"St. Lawrence",1,"P",44.179639,-74.908276,2023-04-18,"09:34:00","Traveling",82,2.326,1,2023,4,18,"Spring","Morning"
"Herkimer",1,"H",43.1311849,-74.8242233,2023-11-05,"12:40:00","Traveling",130,3.219,1,2023,11,5,"Fall","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2023-11-06,"08:31:00","Traveling",40,1.576,1,2023,11,6,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-06,"09:05:00","Traveling",273,8.256,1,2023,11,6,"Fall","Morning"
"Westchester",1,"H",41.1919551,-73.777281,2023-11-06,"06:15:00","Stationary",578,NA,1,2023,11,6,"Fall","Morning"
"Westchester",1,"H",41.0467746,-73.6977678,2023-11-08,"09:25:00","Traveling",125,4.426,1,2023,11,8,"Fall","Morning"
"Sullivan",1,"H",41.5384264,-74.5156422,2023-11-08,"10:30:00","Traveling",135,8.047,1,2023,11,8,"Fall","Morning"
"Allegany",1,"H",42.4301472,-77.9233717,2023-11-08,"14:13:00","Traveling",33,1.062,1,2023,11,8,"Fall","Afternoon"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-08,"15:57:00","Traveling",52,1.935,1,2023,11,8,"Fall","Afternoon"
"Queens",1,"H",40.7136841,-73.8899864,2023-11-08,"15:56:00","Traveling",64,4.258,1,2023,11,8,"Fall","Afternoon"
"Westchester",1,"H",41.1919551,-73.777281,2023-11-08,"15:00:00","Stationary",150,NA,1,2023,11,8,"Fall","Afternoon"
"Tompkins",1,"H",42.3432727,-76.2994856,2023-11-10,"08:09:00","Traveling",76,3.448,1,2023,11,10,"Fall","Morning"
"Kings",2,"H",40.6523083,-73.9904281,2023-11-12,"08:57:00","Traveling",188,5.741,1,2023,11,12,"Fall","Morning"
"Sullivan",1,"H",41.5158349,-74.5370644,2023-11-13,"09:42:00","Traveling",33,0.661,1,2023,11,13,"Fall","Morning"
"Queens",1,"H",40.7886209,-73.8349213,2023-11-14,"08:56:00","Traveling",39,1.968,1,2023,11,14,"Fall","Morning"
"Westchester",1,"H",41.1919551,-73.777281,2023-11-14,"06:20:00","Stationary",660,NA,1,2023,11,14,"Fall","Morning"
"Allegany",2,"H",42.4301472,-77.9233717,2023-11-15,"13:14:00","Traveling",26,1.207,1,2023,11,15,"Fall","Afternoon"
"Queens",1,"H",40.7429824,-73.9433598,2023-11-16,"15:24:00","Traveling",8,0.241,1,2023,11,16,"Fall","Afternoon"
"Chenango",1,"P",42.581584,-75.494078,2023-11-16,"15:28:00","Traveling",132,0.29,1,2023,11,16,"Fall","Afternoon"
"Tompkins",1,"H",42.3432727,-76.2994856,2023-11-18,"08:14:00","Traveling",83,3.713,1,2023,11,18,"Fall","Morning"
"Kings",1,"H",40.6680222,-73.96367,2023-11-19,"10:02:00","Traveling",39,1.879,2,2023,11,19,"Fall","Morning"
"New York",2,"H",40.7840903,-73.9259435,2023-11-19,"11:07:00","Stationary",30,NA,35,2023,11,19,"Fall","Morning"
"New York",2,"H",40.7814282,-73.9287881,2023-11-19,"10:50:00","Traveling",53,0.627,20,2023,11,19,"Fall","Morning"
"New York",1,"H",40.7887808,-73.9219681,2023-11-19,"09:30:00","Traveling",120,4.828,1,2023,11,19,"Fall","Morning"
"New York",1,"H",40.7840903,-73.9259435,2023-11-19,"11:13:00","Traveling",68,2.732,1,2023,11,19,"Fall","Morning"
"New York",2,"H",40.7840903,-73.9259435,2023-11-19,"10:16:00","Traveling",154,2.092,1,2023,11,19,"Fall","Morning"
"New York",1,"H",40.7814282,-73.9287881,2023-11-19,"11:40:00","Stationary",40,NA,25,2023,11,19,"Fall","Morning"
"New York",2,"H",40.7887808,-73.9219681,2023-11-19,"11:25:00","Traveling",171,6.298,2,2023,11,19,"Fall","Morning"
"New York",2,"H",40.7887808,-73.9219681,2023-11-19,"10:00:00","Traveling",120,2.414,1,2023,11,19,"Fall","Morning"
"New York",1,"H",40.7887808,-73.9219681,2023-11-19,"09:42:00","Traveling",267,10.113,1,2023,11,19,"Fall","Morning"
"New York",1,"H",40.7887808,-73.9219681,2023-11-19,"11:15:00","Traveling",180,1.609,1,2023,11,19,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-19,"14:58:00","Traveling",102,4.51,1,2023,11,19,"Fall","Afternoon"
"New York",1,"H",40.7887808,-73.9219681,2023-11-19,"10:41:00","Traveling",170,3.219,1,2023,11,19,"Fall","Morning"
"Queens",1,"H",40.7429824,-73.9433598,2023-11-20,"10:21:00","Traveling",8,0.209,1,2023,11,20,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-20,"11:54:00","Traveling",45,1.609,1,2023,11,20,"Fall","Morning"
"Kings",1,"H",40.6258911,-73.8972616,2023-11-20,"11:05:00","Traveling",91,3.219,1,2023,11,20,"Fall","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2023-11-20,"16:00:00","Traveling",66,0.974,1,2023,11,20,"Fall","Afternoon"
"Dutchess",1,"P",41.801007,-73.6622572,2023-11-20,"17:15:00","Stationary",30,NA,1,2023,11,20,"Fall","Evening"
"Tompkins",1,"P",42.3465763,-76.286137,2023-11-22,"16:50:00","Traveling",28,0.402,1,2023,11,22,"Fall","Afternoon"
"Queens",1,"H",40.6226854,-73.8220096,2023-11-23,"07:44:00","Traveling",66,2.235,1,2023,11,23,"Fall","Morning"
"Kings",3,"H",40.6479975,-74.0038026,2023-11-23,"06:40:00","Traveling",80,3.219,1,2023,11,23,"Fall","Morning"
"New York",1,"H",40.7840903,-73.9259435,2023-11-23,"11:51:00","Stationary",2,NA,1,2023,11,23,"Fall","Morning"
"New York",1,"H",40.7887808,-73.9219681,2023-11-23,"10:25:00","Traveling",119,3.991,1,2023,11,23,"Fall","Morning"
"Kings",2,"H",40.6523083,-73.9904281,2023-11-23,"08:06:00","Traveling",264,9.194,1,2023,11,23,"Fall","Morning"
"New York",1,"H",40.7887808,-73.9219681,2023-11-23,"09:00:00","Stationary",20,NA,7,2023,11,23,"Fall","Morning"
"New York",1,"H",40.7887808,-73.9219681,2023-11-23,"06:40:00","Traveling",190,7.242,1,2023,11,23,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-23,"13:31:00","Traveling",50,2.414,1,2023,11,23,"Fall","Afternoon"
"New York",2,"H",40.7840903,-73.9259435,2023-11-23,"11:20:00","Traveling",81,2.265,1,2023,11,23,"Fall","Morning"
"Nassau",2,"H",40.6792548,-73.693006,2023-11-23,"13:07:00","Traveling",86,3.026,1,2023,11,23,"Fall","Afternoon"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-23,"08:30:00","Historical",150,NA,1,2023,11,23,"Fall","Morning"
"Suffolk",2,"P",41.0933465,-72.4003538,2023-11-23,"16:45:00","Stationary",5,NA,1,2023,11,23,"Fall","Afternoon"
"Kings",1,"H",40.6818476,-73.9015532,2023-11-24,"08:53:00","Traveling",85,3.217,1,2023,11,24,"Fall","Morning"
"Kings",1,"H",40.647158,-73.9380945,2023-11-24,"11:11:00","Traveling",54,2.394,1,2023,11,24,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-24,"07:15:00","Historical",210,NA,1,2023,11,24,"Fall","Morning"
"Richmond",2,"H",40.5875003,-74.1851211,2023-11-24,"15:15:00","Traveling",111,1.843,1,2023,11,24,"Fall","Afternoon"
"Richmond",1,"H",40.5875003,-74.1851211,2023-11-24,"15:12:00","Traveling",114,0.966,1,2023,11,24,"Fall","Afternoon"
"Chenango",1,"P",42.560961,-75.506881,2023-11-22,"15:16:00","Traveling",140,0.29,1,2023,11,22,"Fall","Afternoon"
"Chenango",2,"P",42.581556,-75.506411,2023-11-24,"15:07:00","Traveling",146,1.722,1,2023,11,24,"Fall","Afternoon"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-25,"09:16:00","Traveling",242,8.939,1,2023,11,25,"Fall","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-25,"12:45:00","Traveling",140,3.219,1,2023,11,25,"Fall","Afternoon"
"Richmond",1,"H",40.5875003,-74.1851211,2023-11-25,"14:23:00","Traveling",149,2.736,1,2023,11,25,"Fall","Afternoon"
"Kings",1,"H",40.6604884,-73.8593045,2023-11-26,"08:51:00","Traveling",160,4.023,1,2023,11,26,"Fall","Morning"
"Kings",3,"H",40.599946,-73.9243268,2023-11-28,"12:36:00","Traveling",168,5.81,1,2023,11,28,"Fall","Afternoon"
"Kings",1,"H",40.6523083,-73.9904281,2023-11-29,"10:39:00","Traveling",175,6.806,2,2023,11,29,"Fall","Morning"
"Suffolk",1,"H",40.7709151,-73.1553978,2023-12-02,"08:10:00","Traveling",345,9.656,1,2023,12,2,"Winter","Morning"
"Kings",1,"H",40.6980005,-73.9982885,2023-12-05,"09:17:00","Traveling",21,0.182,1,2023,12,5,"Winter","Morning"
"Westchester",1,"H",41.2606624,-73.7380564,2023-12-08,"09:46:00","Traveling",40,1.609,1,2023,12,8,"Winter","Morning"
"Tompkins",1,"H",42.3432727,-76.2994856,2023-12-09,"08:51:00","Traveling",89,3.64,1,2023,12,9,"Winter","Morning"
"Chautauqua",1,"P",42.175292,-79.226569,2023-07-08,"09:15:00","Traveling",120,4.828,2,2023,7,8,"Summer","Morning"
"Orange",1,"H",41.2575196,-74.1402054,2023-12-05,"11:45:00","Traveling",255,8.047,1,2023,12,5,"Winter","Morning"
"Bronx",1,"P",40.863411,-73.80211,2023-12-15,"13:22:00","Traveling",128,3.637,1,2023,12,15,"Winter","Afternoon"
"Onondaga",1,"P",43.209695,-76.3078081,2023-12-15,"15:16:00","Traveling",196,6.437,1,2023,12,15,"Winter","Afternoon"
"Kings",1,"H",40.599946,-73.9243268,2023-12-15,"16:31:00","Traveling",44,1.752,1,2023,12,15,"Winter","Afternoon"
"Tompkins",1,"H",42.3432727,-76.2994856,2023-12-16,"08:44:00","Traveling",73,3.601,1,2023,12,16,"Winter","Morning"
"Suffolk",2,"H",41.0727407,-71.9194722,2023-12-16,"06:25:00","Stationary",15,NA,1,2023,12,16,"Winter","Morning"
"Westchester",1,"H",41.0467746,-73.6977678,2023-12-17,"07:18:00","Traveling",230,18.023,2,2023,12,17,"Winter","Morning"
"Westchester",1,"H",41.2523408,-73.7741316,2023-12-19,"07:20:00","Traveling",20,0.805,1,2023,12,19,"Winter","Morning"
"New York",1,"P",40.759356,-73.976352,2023-12-20,"09:28:00","Traveling",6,0.064,1,2023,12,20,"Winter","Morning"
"Kings",1,"H",40.7362901,-73.9488846,2023-12-20,"15:18:00","Traveling",44,1.624,1,2023,12,20,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2023-12-20,"16:18:00","Traveling",66,1.368,1,2023,12,20,"Winter","Afternoon"
"Kings",1,"H",40.7021612,-73.996524,2023-12-22,"15:31:00","Traveling",75,1.496,1,2023,12,22,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2023-12-22,"15:59:00","Traveling",48,1.127,1,2023,12,22,"Winter","Afternoon"
"Bronx",1,"H",40.8619109,-73.8049561,2023-12-23,"06:20:00","Traveling",17,0.2,1,2023,12,23,"Winter","Morning"
"Suffolk",2,"P",41.043914,-71.934431,2023-12-16,"08:04:00","Traveling",360,8.047,1,2023,12,16,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2023-12-28,"16:21:00","Traveling",39,1.996,1,2023,12,28,"Winter","Afternoon"
"Kings",1,"H",40.7021612,-73.996524,2023-12-29,"08:46:00","Traveling",54,1.119,1,2023,12,29,"Winter","Morning"
"Queens",2,"H",40.6188482,-73.8307995,2023-12-29,"15:37:00","Traveling",96,2.859,1,2023,12,29,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2023-12-29,"16:30:00","Traveling",50,0.402,1,2023,12,29,"Winter","Afternoon"
"Suffolk",1,"P",41.0795555,-72.4394913,2023-12-30,"06:31:00","Traveling",20,0.322,1,2023,12,30,"Winter","Morning"
"Nassau",1,"H",40.6574086,-73.5072562,2023-12-30,"07:39:00","Traveling",331,17.168,1,2023,12,30,"Winter","Morning"
"Kings",1,"H",40.7021612,-73.996524,2023-12-30,"16:00:00","Traveling",70,0.692,1,2023,12,30,"Winter","Afternoon"
"Suffolk",2,"H",41.0562576,-72.2896713,2023-12-30,"06:46:00","Traveling",588,9.817,3,2023,12,30,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2023-12-31,"16:40:00","Traveling",41,1.609,1,2023,12,31,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2023-12-31,"15:50:00","Traveling",60,3.219,3,2023,12,31,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-01,"15:45:00","Traveling",60,2.414,3,2024,1,1,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-01,"16:29:00","Traveling",59,1.885,1,2024,1,1,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-02,"07:56:00","Traveling",56,3.171,1,2024,1,2,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-03,"16:10:00","Traveling",107,2.325,1,2024,1,3,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-03,"16:40:00","Traveling",70,1.732,2,2024,1,3,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-05,"10:59:00","Traveling",59,2.752,1,2024,1,5,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-05,"15:00:00","Traveling",72,2.548,1,2024,1,5,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-05,"16:05:00","Traveling",45,1.207,1,2024,1,5,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-05,"16:07:00","Traveling",80,2.244,1,2024,1,5,"Winter","Afternoon"
"Kings",3,"H",40.5923453,-73.8914328,2024-01-06,"06:05:00","Traveling",25,3.219,1,2024,1,6,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-05,"16:20:00","Traveling",65,1.287,1,2024,1,5,"Winter","Afternoon"
"Suffolk",1,"P",41.0795555,-72.4394913,2024-01-07,"09:04:00","Traveling",38,1.996,1,2024,1,7,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-07,"10:15:00","Traveling",88,3.219,1,2024,1,7,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-07,"12:40:00","Traveling",35,2.002,2,2024,1,7,"Winter","Afternoon"
"New York",1,"H",40.7715482,-73.9724819,2024-01-08,"09:03:00","Traveling",66,2.789,1,2024,1,8,"Winter","Morning"
"New York",1,"H",40.7825236,-73.9704413,2024-01-08,"11:45:00","Traveling",22,0.532,1,2024,1,8,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-08,"11:04:00","Traveling",55,3.074,1,2024,1,8,"Winter","Morning"
"Kings",1,"H",40.6523083,-73.9904281,2024-01-08,"10:21:00","Traveling",304,10.923,1,2024,1,8,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-08,"15:50:00","Traveling",80,2.414,1,2024,1,8,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-08,"16:19:00","Traveling",91,3.779,1,2024,1,8,"Winter","Afternoon"
"Jefferson",4,"P",43.7291667,-76.15625,2023-05-22,"20:41:00","Traveling",15,2.189,1,2023,5,22,"Spring","Evening"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-10,"07:44:00","Traveling",58,2.43,1,2024,1,10,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-11,"07:46:00","Traveling",36,1.47,1,2024,1,11,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-11,"16:30:00","Stationary",30,NA,1,2024,1,11,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-11,"16:36:00","Traveling",87,0.805,1,2024,1,11,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-12,"09:21:00","Traveling",45,0.644,1,2024,1,12,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-12,"14:42:00","Traveling",81,2.816,1,2024,1,12,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-12,"16:17:00","Traveling",71,1.139,1,2024,1,12,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-12,"14:45:00","Traveling",150,0.402,1,2024,1,12,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-13,"10:50:00","Traveling",70,3.219,1,2024,1,13,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-13,"15:13:00","Traveling",90,2.414,1,2024,1,13,"Winter","Afternoon"
"Jefferson",3,"P",44.1059574,-76.0168855,2023-04-10,"19:00:00","Stationary",120,NA,1,2023,4,10,"Spring","Evening"
"Jefferson",4,"P",44.1059574,-76.0168855,2023-04-12,"19:00:00","Stationary",90,NA,1,2023,4,12,"Spring","Evening"
"Suffolk",1,"H",40.7129149,-73.1650615,2024-01-14,"06:31:00","Traveling",168,5.5,1,2024,1,14,"Winter","Morning"
"Kings",1,"P",40.699986,-73.998266,2024-01-14,"08:54:00","Traveling",104,2.483,1,2024,1,14,"Winter","Morning"
"Kings",1,"H",40.7021612,-73.996524,2024-01-14,"09:08:00","Traveling",113,3.26,1,2024,1,14,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-14,"10:50:00","Traveling",105,1.609,1,2024,1,14,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-14,"12:38:00","Traveling",20,1.207,2,2024,1,14,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-14,"15:30:00","Traveling",45,2.012,1,2024,1,14,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-13,"15:15:00","Traveling",180,5.088,4,2024,1,13,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-15,"10:00:00","Traveling",80,3.219,1,2024,1,15,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-15,"12:43:00","Traveling",20,1.446,1,2024,1,15,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-15,"12:05:00","Traveling",130,3.879,1,2024,1,15,"Winter","Afternoon"
"Queens",1,"H",40.7238052,-73.8330507,2024-01-16,"07:58:00","Traveling",54,2.802,1,2024,1,16,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-17,"09:16:00","Traveling",65,1.207,1,2024,1,17,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-17,"16:12:00","Traveling",53,1.877,1,2024,1,17,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-18,"12:30:00","Traveling",120,1.609,1,2024,1,18,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-17,"12:47:00","Traveling",48,1.448,1,2024,1,17,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-18,"16:49:00","Traveling",88,0.966,1,2024,1,18,"Winter","Afternoon"
"Kings",1,"H",40.7021612,-73.996524,2024-01-19,"09:23:00","Traveling",32,0.613,1,2024,1,19,"Winter","Morning"
"Jefferson",1,"P",44.1678242,-75.679265,2020-05-29,"04:05:00","Stationary",2,NA,1,2020,5,29,"Spring","Night"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-20,"11:53:00","Traveling",75,1.609,1,2024,1,20,"Winter","Morning"
"Kings",1,"H",40.7021612,-73.996524,2024-01-20,"14:04:00","Traveling",49,0.8,2,2024,1,20,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-20,"09:00:00","Traveling",135,3.219,1,2024,1,20,"Winter","Morning"
"Suffolk",3,"H",40.7709151,-73.1553978,2024-01-21,"09:50:00","Traveling",110,4.828,1,2024,1,21,"Winter","Morning"
"Queens",1,"H",40.6170296,-73.8244561,2024-01-21,"12:42:00","Traveling",93,8.88,2,2024,1,21,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-22,"10:37:00","Traveling",57,2.623,1,2024,1,22,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-22,"09:48:00","Traveling",65,1.609,1,2024,1,22,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-22,"16:16:00","Traveling",97,2.235,1,2024,1,22,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-22,"15:45:00","Traveling",105,1.609,1,2024,1,22,"Winter","Afternoon"
"Kings",1,"H",40.6523083,-73.9904281,2024-01-22,"12:54:00","Traveling",165,6.165,1,2024,1,22,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-23,"07:34:00","Traveling",54,1.946,1,2024,1,23,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-12,"16:00:00","Traveling",90,2.012,1,2024,1,12,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-24,"16:42:00","Traveling",45,2.192,1,2024,1,24,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-25,"17:19:00","Traveling",41,0.483,7,2024,1,25,"Winter","Evening"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-26,"16:36:00","Traveling",86,2.599,1,2024,1,26,"Winter","Afternoon"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-27,"10:38:00","Traveling",130,3.219,1,2024,1,27,"Winter","Morning"
"Putnam",1,"H",41.4444548,-73.9148855,2024-01-27,"06:36:00","Stationary",6,NA,1,2024,1,27,"Winter","Morning"
"Suffolk",1,"H",40.8451856,-73.4453121,2024-01-27,"05:55:00","Traveling",30,2.816,1,2024,1,27,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-28,"10:00:00","Traveling",32,1.609,1,2024,1,28,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-28,"11:41:00","Traveling",18,1.326,2,2024,1,28,"Winter","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-29,"16:27:00","Traveling",101,1.848,1,2024,1,29,"Winter","Afternoon"
"Bronx",1,"H",40.8170896,-73.8753605,2023-11-23,"11:36:00","Traveling",174,7.22,1,2023,11,23,"Fall","Morning"
"Bronx",1,"H",40.8533174,-73.8219978,2023-11-23,"07:14:00","Traveling",206,3.72,1,2023,11,23,"Fall","Morning"
"Kings",1,"H",40.6996104,-73.9973745,2024-01-30,"07:39:00","Traveling",48,2.207,1,2024,1,30,"Winter","Morning"
"Jefferson",2,"P",44.2226966,-75.5537295,2022-03-17,"22:05:00","Stationary",3,NA,1,2022,3,17,"Spring","Night"
